Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21113.01","Meat, pig","2016","2016","tonnes","213524","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21113.01","Meat, pig","2017","2017","tonnes","228348","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21113.01","Meat, pig","2018","2018","tonnes","241291","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21113.01","Meat, pig","2014","2014","tonnes","549905","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21113.01","Meat, pig","2015","2015","tonnes","590032","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21113.01","Meat, pig","2016","2016","tonnes","617065","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21113.01","Meat, pig","2017","2017","tonnes","659906","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21113.01","Meat, pig","2018","2018","tonnes","697310","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21114","Meat, rabbit","2014","2014","tonnes","872","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21114","Meat, rabbit","2015","2015","tonnes","730","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21114","Meat, rabbit","2016","2016","tonnes","489","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21114","Meat, rabbit","2017","2017","tonnes","208","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21114","Meat, rabbit","2018","2018","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5510","Production","21114","Meat, rabbit","2014","2014","tonnes","4371","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21114","Meat, rabbit","2015","2015","tonnes","4382","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21114","Meat, rabbit","2016","2016","tonnes","4445","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21114","Meat, rabbit","2017","2017","tonnes","4464","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21114","Meat, rabbit","2018","2018","tonnes","4483","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21114","Meat, rabbit","2014","2014","tonnes","-142","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21114","Meat, rabbit","2015","2015","tonnes","-241","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21114","Meat, rabbit","2016","2016","tonnes","-281","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21114","Meat, rabbit","2017","2017","tonnes","-208","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21114","Meat, rabbit","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21114","Meat, rabbit","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21114","Meat, rabbit","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21114","Meat, rabbit","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21114","Meat, rabbit","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21114","Meat, rabbit","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21114","Meat, rabbit","2014","2014","tonnes","4513","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21114","Meat, rabbit","2015","2015","tonnes","4623","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21114","Meat, rabbit","2016","2016","tonnes","4726","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21114","Meat, rabbit","2017","2017","tonnes","4672","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21114","Meat, rabbit","2018","2018","tonnes","4483","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21114","Meat, rabbit","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21114","Meat, rabbit","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21114","Meat, rabbit","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21114","Meat, rabbit","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21114","Meat, rabbit","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21114","Meat, rabbit","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21114","Meat, rabbit","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21114","Meat, rabbit","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21114","Meat, rabbit","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21114","Meat, rabbit","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21114","Meat, rabbit","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21114","Meat, rabbit","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21114","Meat, rabbit","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21114","Meat, rabbit","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21114","Meat, rabbit","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21114","Meat, rabbit","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21114","Meat, rabbit","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21114","Meat, rabbit","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21114","Meat, rabbit","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21114","Meat, rabbit","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21114","Meat, rabbit","2014","2014","million kcal","5325","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21114","Meat, rabbit","2015","2015","million kcal","5455","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21114","Meat, rabbit","2016","2016","million kcal","5576","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21114","Meat, rabbit","2017","2017","million kcal","5513","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21114","Meat, rabbit","2018","2018","million kcal","5289","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21114","Meat, rabbit","2014","2014","tonnes","767","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21114","Meat, rabbit","2015","2015","tonnes","786","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21114","Meat, rabbit","2016","2016","tonnes","803","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21114","Meat, rabbit","2017","2017","tonnes","794","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21114","Meat, rabbit","2018","2018","tonnes","762","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21114","Meat, rabbit","2014","2014","tonnes","226","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21114","Meat, rabbit","2015","2015","tonnes","231","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21114","Meat, rabbit","2016","2016","tonnes","236","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21114","Meat, rabbit","2017","2017","tonnes","234","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21114","Meat, rabbit","2018","2018","tonnes","224","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21115","Meat, sheep","2014","2014","tonnes","13925","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21115","Meat, sheep","2015","2015","tonnes","13520","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21115","Meat, sheep","2016","2016","tonnes","12671","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21115","Meat, sheep","2017","2017","tonnes","9244","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21115","Meat, sheep","2018","2018","tonnes","6330","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5510","Production","21115","Meat, sheep","2014","2014","tonnes","58288","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21115","Meat, sheep","2015","2015","tonnes","59419","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21115","Meat, sheep","2016","2016","tonnes","60362","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21115","Meat, sheep","2017","2017","tonnes","61606","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21115","Meat, sheep","2018","2018","tonnes","62939","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21115","Meat, sheep","2014","2014","tonnes","11386","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21115","Meat, sheep","2015","2015","tonnes","11666","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21115","Meat, sheep","2016","2016","tonnes","9867","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21115","Meat, sheep","2017","2017","tonnes","10223","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21115","Meat, sheep","2018","2018","tonnes","7796","","Official data"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21115","Meat, sheep","2014","2014","tonnes","-405","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21115","Meat, sheep","2015","2015","tonnes","-849","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21115","Meat, sheep","2016","2016","tonnes","-3427","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21115","Meat, sheep","2017","2017","tonnes","-2914","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21115","Meat, sheep","2018","2018","tonnes","-5486","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21115","Meat, sheep","2014","2014","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21115","Meat, sheep","2015","2015","tonnes","0","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21115","Meat, sheep","2016","2016","tonnes","3","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21115","Meat, sheep","2017","2017","tonnes","14","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21115","Meat, sheep","2018","2018","tonnes","16","","Official data"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21115","Meat, sheep","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21115","Meat, sheep","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21115","Meat, sheep","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21115","Meat, sheep","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21115","Meat, sheep","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21115","Meat, sheep","2014","2014","tonnes","70079","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21115","Meat, sheep","2015","2015","tonnes","71934","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21115","Meat, sheep","2016","2016","tonnes","73653","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21115","Meat, sheep","2017","2017","tonnes","74729","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21115","Meat, sheep","2018","2018","tonnes","76204","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21115","Meat, sheep","2014","2014","kcal/capita/day","3","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21115","Meat, sheep","2015","2015","kcal/capita/day","3","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21115","Meat, sheep","2016","2016","kcal/capita/day","3","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21115","Meat, sheep","2017","2017","kcal/capita/day","3","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21115","Meat, sheep","2018","2018","kcal/capita/day","4","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21115","Meat, sheep","2014","2014","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21115","Meat, sheep","2015","2015","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21115","Meat, sheep","2016","2016","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21115","Meat, sheep","2017","2017","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21115","Meat, sheep","2018","2018","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21115","Meat, sheep","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21115","Meat, sheep","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21115","Meat, sheep","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21115","Meat, sheep","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21115","Meat, sheep","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21115","Meat, sheep","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21115","Meat, sheep","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21115","Meat, sheep","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21115","Meat, sheep","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21115","Meat, sheep","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21115","Meat, sheep","2014","2014","million kcal","149269","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21115","Meat, sheep","2015","2015","million kcal","153219","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21115","Meat, sheep","2016","2016","million kcal","156880","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21115","Meat, sheep","2017","2017","million kcal","159173","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21115","Meat, sheep","2018","2018","million kcal","162315","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21115","Meat, sheep","2014","2014","tonnes","9250","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21115","Meat, sheep","2015","2015","tonnes","9495","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21115","Meat, sheep","2016","2016","tonnes","9722","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21115","Meat, sheep","2017","2017","tonnes","9864","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21115","Meat, sheep","2018","2018","tonnes","10059","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21115","Meat, sheep","2014","2014","tonnes","12124","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21115","Meat, sheep","2015","2015","tonnes","12445","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21115","Meat, sheep","2016","2016","tonnes","12742","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21115","Meat, sheep","2017","2017","tonnes","12928","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21115","Meat, sheep","2018","2018","tonnes","13183","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21124","Meat, turkey","2014","2014","tonnes","34267","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21124","Meat, turkey","2015","2015","tonnes","28055","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21124","Meat, turkey","2016","2016","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21124","Meat, turkey","2017","2017","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","21124","Meat, turkey","2018","2018","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5510","Production","21124","Meat, turkey","2014","2014","tonnes","19237","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21124","Meat, turkey","2015","2015","tonnes","18971","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21124","Meat, turkey","2016","2016","tonnes","16759","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21124","Meat, turkey","2017","2017","tonnes","16329","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","21124","Meat, turkey","2018","2018","tonnes","17082","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21124","Meat, turkey","2014","2014","tonnes","153651","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21124","Meat, turkey","2015","2015","tonnes","126425","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21124","Meat, turkey","2016","2016","tonnes","156896","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21124","Meat, turkey","2017","2017","tonnes","161831","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21124","Meat, turkey","2018","2018","tonnes","156262","","Official data"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21124","Meat, turkey","2014","2014","tonnes","-6211","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21124","Meat, turkey","2015","2015","tonnes","-28055","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21124","Meat, turkey","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21124","Meat, turkey","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5071","Stock Variation","21124","Meat, turkey","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21124","Meat, turkey","2017","2017","tonnes","243","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21124","Meat, turkey","2018","2018","tonnes","27","","Official data"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21124","Meat, turkey","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21124","Meat, turkey","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21124","Meat, turkey","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21124","Meat, turkey","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21124","Meat, turkey","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21124","Meat, turkey","2014","2014","tonnes","179099","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21124","Meat, turkey","2015","2015","tonnes","173451","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21124","Meat, turkey","2016","2016","tonnes","173655","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21124","Meat, turkey","2017","2017","tonnes","177917","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21124","Meat, turkey","2018","2018","tonnes","173317","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21124","Meat, turkey","2014","2014","kcal/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21124","Meat, turkey","2015","2015","kcal/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21124","Meat, turkey","2016","2016","kcal/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21124","Meat, turkey","2017","2017","kcal/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21124","Meat, turkey","2018","2018","kcal/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21124","Meat, turkey","2014","2014","g/capita/day","4","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21124","Meat, turkey","2015","2015","g/capita/day","4","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21124","Meat, turkey","2016","2016","g/capita/day","4","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21124","Meat, turkey","2017","2017","g/capita/day","4","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21124","Meat, turkey","2018","2018","g/capita/day","4","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21124","Meat, turkey","2014","2014","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21124","Meat, turkey","2015","2015","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21124","Meat, turkey","2016","2016","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21124","Meat, turkey","2017","2017","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21124","Meat, turkey","2018","2018","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21124","Meat, turkey","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21124","Meat, turkey","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21124","Meat, turkey","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21124","Meat, turkey","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21124","Meat, turkey","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21124","Meat, turkey","2014","2014","million kcal","225665","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21124","Meat, turkey","2015","2015","million kcal","218548","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21124","Meat, turkey","2016","2016","million kcal","218805","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21124","Meat, turkey","2017","2017","million kcal","224176","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21124","Meat, turkey","2018","2018","million kcal","218379","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21124","Meat, turkey","2014","2014","tonnes","28835","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21124","Meat, turkey","2015","2015","tonnes","27926","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21124","Meat, turkey","2016","2016","tonnes","27958","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21124","Meat, turkey","2017","2017","tonnes","28645","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21124","Meat, turkey","2018","2018","tonnes","27904","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21124","Meat, turkey","2014","2014","tonnes","11283","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21124","Meat, turkey","2015","2015","tonnes","10927","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21124","Meat, turkey","2016","2016","tonnes","10940","Fc","Calculated data"
